record_id,activity,duration_hours,wind_mean,gust_max,rain_max,daylight_fraction,completed_as_planned,notice
DEMO-0964,Turbine installation,3,8.09157,21.64370,1.12668,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0965,Turbine installation,6,7.22063,13.65008,1.86814,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0966,Turbine installation,6,8.57355,9.67637,0.68265,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0967,Turbine installation,7,0.73611,9.34681,1.74122,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0968,Turbine installation,3,6.06415,9.77139,0.24379,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0969,Turbine installation,2,8.74467,11.60104,1.30381,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0970,Turbine installation,1,8.77787,17.91535,0.54818,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0971,Turbine installation,2,9.86001,22.09285,2.65014,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0972,Turbine installation,1,10.80324,17.04267,1.33470,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0973,Turbine installation,7,9.62321,14.84899,1.77232,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0974,Turbine installation,3,11.85365,13.07476,1.08115,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0975,Turbine installation,7,9.37141,19.90750,0.86622,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0976,Turbine installation,5,8.06261,20.29383,0.60876,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0977,Turbine installation,5,9.09295,10.27468,2.73561,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0978,Turbine installation,4,1.51790,22.16156,2.39840,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0979,Turbine installation,7,4.09735,12.11208,0.39978,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0980,Turbine installation,1,7.91100,19.40141,2.24017,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0981,Turbine installation,1,13.09481,22.40276,1.25559,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0982,Turbine installation,4,10.18577,17.66585,0.04619,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0983,Turbine installation,4,1.35612,7.90791,1.58510,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0984,Turbine installation,5,8.88412,15.55047,0.39014,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0985,Turbine installation,6,3.32607,7.13799,0.62980,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0986,Turbine installation,5,11.01025,19.20456,2.08812,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0987,Turbine installation,3,12.41161,13.41161,0.77143,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0988,Turbine installation,3,8.90184,17.51387,2.67566,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0989,Turbine installation,7,8.87044,21.38161,1.97151,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0990,Turbine installation,2,5.07887,8.25818,2.49685,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0991,Turbine installation,5,6.69375,12.07144,1.84557,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0992,Turbine installation,5,12.96163,16.64814,2.60655,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0993,Turbine installation,7,10.84980,12.55385,1.08505,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0994,Turbine installation,6,7.79630,8.79630,1.64742,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0995,Turbine installation,4,5.52349,6.52349,1.54767,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0996,Turbine installation,3,0.75570,12.31877,2.71137,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0997,Turbine installation,3,2.14511,16.68576,0.49475,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0998,Turbine installation,4,2.89538,15.33172,1.73418,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0999,Turbine installation,2,5.60075,7.81234,2.26329,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1000,Turbine installation,6,14.16215,15.16215,1.11015,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1001,Turbine installation,2,7.57730,11.65048,2.60274,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1002,Turbine installation,6,3.52260,9.93564,1.11904,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1003,Turbine installation,7,1.58625,18.12688,0.51993,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1004,Turbine installation,8,5.07458,10.57374,1.75215,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1005,Turbine installation,1,12.23596,14.72256,1.26170,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1006,Turbine installation,7,5.75014,21.61802,0.04557,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1007,Turbine installation,1,11.58759,14.70697,0.20952,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1008,Turbine installation,3,12.04057,16.10641,0.58583,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1009,Turbine installation,2,1.66231,6.31843,2.30799,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1010,Turbine installation,2,9.12990,10.12990,2.67612,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1011,Turbine installation,2,14.38644,15.38644,1.63692,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1012,Turbine installation,1,6.03207,18.76663,0.31670,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1013,Turbine installation,7,0.76416,20.04658,1.60326,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1014,Turbine installation,1,13.84954,14.84954,2.56682,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1015,Turbine installation,4,13.25499,14.25499,2.24843,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1016,Turbine installation,6,7.83212,10.81773,0.87329,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1017,Turbine installation,8,8.28380,15.63940,0.37167,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1018,Turbine installation,7,3.17612,16.19233,2.70205,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1019,Turbine installation,2,12.29176,17.36157,2.56227,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1020,Turbine installation,8,7.47900,21.29347,0.16115,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1021,Turbine installation,6,0.50817,10.31072,2.47102,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1022,Turbine installation,2,10.24522,16.85766,0.29164,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1023,Turbine installation,4,14.25744,15.25744,0.18985,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1024,Turbine installation,8,12.43726,13.43726,2.27580,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
